fid,id,left,top,right,bottom,ALS_10m_0mean
"8285","511545",16175134.9785,-3675144.1298,16175144.9785,-3675154.1298,2.95662314907925
"8286","511546",16175134.9785,-3675154.1298,16175144.9785,-3675164.1298,3.15885928252648
"8287","511547",16175134.9785,-3675164.1298,16175144.9785,-3675174.1298,3.39332317648263
"8288","511548",16175134.9785,-3675174.1298,16175144.9785,-3675184.1298,3.72509478207292
"8289","511549",16175134.9785,-3675184.1298,16175144.9785,-3675194.1298,4.77290824712333
"8290","511550",16175134.9785,-3675194.1298,16175144.9785,-3675204.1298,6.38228685831286
"8291","511551",16175134.9785,-3675204.1298,16175144.9785,-3675214.1298,7.07097935676575
"8292","511552",16175134.9785,-3675214.1298,16175144.9785,-3675224.1298,6.42293866585041
"8293","511553",16175134.9785,-3675224.1298,16175144.9785,-3675234.1298,5.26086116241196
"8294","511554",16175134.9785,-3675234.1298,16175144.9785,-3675244.1298,4.10165586603554
"8295","511555",16175134.9785,-3675244.1298,16175144.9785,-3675254.1298,3.16774782754971
"8296","511556",16175134.9785,-3675254.1298,16175144.9785,-3675264.1298,2.3632867433919
"8297","511557",16175134.9785,-3675264.1298,16175144.9785,-3675274.1298,1.89096028985027
"8298","511558",16175134.9785,-3675274.1298,16175144.9785,-3675284.1298,2.35216773051292
"8299","511559",16175134.9785,-3675284.1298,16175144.9785,-3675294.1298,3.83060576099013
"8300","511560",16175134.9785,-3675294.1298,16175144.9785,-3675304.1298,5.31561022936288
"8301","511561",16175134.9785,-3675304.1298,16175144.9785,-3675314.1298,5.76889349102561
"8302","511562",16175134.9785,-3675314.1298,16175144.9785,-3675324.1298,4.83871756045464
"8303","511563",16175134.9785,-3675324.1298,16175144.9785,-3675334.1298,3.82754218702085
"8304","511564",16175134.9785,-3675334.1298,16175144.9785,-3675344.1298,4.68449118581869
"8305","511565",16175134.9785,-3675344.1298,16175144.9785,-3675354.1298,6.42316317805782
"8306","511566",16175134.9785,-3675354.1298,16175144.9785,-3675364.1298,6.10206378124989
"8307","511567",16175134.9785,-3675364.1298,16175144.9785,-3675374.1298,3.46489287990187
"8308","511568",16175134.9785,-3675374.1298,16175144.9785,-3675384.1298,1.31558433710519
"8309","511569",16175134.9785,-3675384.1298,16175144.9785,-3675394.1298,0.707278509659751
"8310","511570",16175134.9785,-3675394.1298,16175144.9785,-3675404.1298,0.812119138900796
"8311","511571",16175134.9785,-3675404.1298,16175144.9785,-3675414.1298,1.19202272372262
"8312","511572",16175134.9785,-3675414.1298,16175144.9785,-3675424.1298,1.8963741411597
"8313","511573",16175134.9785,-3675424.1298,16175144.9785,-3675434.1298,2.94459063701564
"8314","511574",16175134.9785,-3675434.1298,16175144.9785,-3675444.1298,3.83498990164496
"8315","511575",16175134.9785,-3675444.1298,16175144.9785,-3675454.1298,3.81189546142657
"8316","511576",16175134.9785,-3675454.1298,16175144.9785,-3675464.1298,3.24921089878668
"8317","511577",16175134.9785,-3675464.1298,16175144.9785,-3675474.1298,3.03091838863069
"8318","511578",16175134.9785,-3675474.1298,16175144.9785,-3675484.1298,2.84087327896105
"8319","511579",16175134.9785,-3675484.1298,16175144.9785,-3675494.1298,1.93524852982995
"8320","511580",16175134.9785,-3675494.1298,16175144.9785,-3675504.1298,1.2381998501975
"8321","511581",16175134.9785,-3675504.1298,16175144.9785,-3675514.1298,1.09155503709424
"8322","511582",16175134.9785,-3675514.1298,16175144.9785,-3675524.1298,0.872505771969429
"8323","511583",16175134.9785,-3675524.1298,16175144.9785,-3675534.1298,0.50076515620222
"8324","511584",16175134.9785,-3675534.1298,16175144.9785,-3675544.1298,0.314627253060522
"8325","511585",16175134.9785,-3675544.1298,16175144.9785,-3675554.1298,0.298855822494698
"8326","511586",16175134.9785,-3675554.1298,16175144.9785,-3675564.1298,0.285406569553907
"8327","511587",16175134.9785,-3675564.1298,16175144.9785,-3675574.1298,0.269161951098893
"8328","511588",16175134.9785,-3675574.1298,16175144.9785,-3675584.1298,0.294538026914052
"8329","511589",16175134.9785,-3675584.1298,16175144.9785,-3675594.1298,0.54430610147727
"8330","511590",16175134.9785,-3675594.1298,16175144.9785,-3675604.1298,0.847717168628138
"8331","511591",16175134.9785,-3675604.1298,16175144.9785,-3675614.1298,1.0740345664121
"8332","511592",16175134.9785,-3675614.1298,16175144.9785,-3675624.1298,1.1884731258488
"8333","511593",16175134.9785,-3675624.1298,16175144.9785,-3675634.1298,1.32585692776941
"8334","511594",16175134.9785,-3675634.1298,16175144.9785,-3675644.1298,1.6279195362124
"8335","511595",16175134.9785,-3675644.1298,16175144.9785,-3675654.1298,2.66684330681623
"8336","511596",16175134.9785,-3675654.1298,16175144.9785,-3675664.1298,3.46208976874302
"8337","511597",16175134.9785,-3675664.1298,16175144.9785,-3675674.1298,2.5287610057316
"8338","511598",16175134.9785,-3675674.1298,16175144.9785,-3675684.1298,1.81533488722791
"8339","511599",16175134.9785,-3675684.1298,16175144.9785,-3675694.1298,2.65299582032308
"8340","511600",16175134.9785,-3675694.1298,16175144.9785,-3675704.1298,3.28419045511002
"8341","511601",16175134.9785,-3675704.1298,16175144.9785,-3675714.1298,2.13896992833557
"8342","511602",16175134.9785,-3675714.1298,16175144.9785,-3675724.1298,0.78822417970042
"8343","511603",16175134.9785,-3675724.1298,16175144.9785,-3675734.1298,0.446442637940592
"8344","511604",16175134.9785,-3675734.1298,16175144.9785,-3675744.1298,0.797515883783981
"8345","511605",16175134.9785,-3675744.1298,16175144.9785,-3675754.1298,1.72799464719931
"8346","511606",16175134.9785,-3675754.1298,16175144.9785,-3675764.1298,3.0505460605428
"8347","511607",16175134.9785,-3675764.1298,16175144.9785,-3675774.1298,4.25479702388539
"8348","511608",16175134.9785,-3675774.1298,16175144.9785,-3675784.1298,4.72858741374164
"8349","511609",16175134.9785,-3675784.1298,16175144.9785,-3675794.1298,4.72067618205061
"8350","511610",16175134.9785,-3675794.1298,16175144.9785,-3675804.1298,5.01905528355289
"8351","511611",16175134.9785,-3675804.1298,16175144.9785,-3675814.1298,5.75521867250489
"8352","511612",16175134.9785,-3675814.1298,16175144.9785,-3675824.1298,5.70991225226115
"8353","511613",16175134.9785,-3675824.1298,16175144.9785,-3675834.1298,5.13007642400676
"8354","511614",16175134.9785,-3675834.1298,16175144.9785,-3675844.1298,4.70192902047755
"8355","511615",16175134.9785,-3675844.1298,16175144.9785,-3675854.1298,4.25257764931383
"8356","511616",16175134.9785,-3675854.1298,16175144.9785,-3675864.1298,4.04451007431951
"8357","511617",16175134.9785,-3675864.1298,16175144.9785,-3675874.1298,4.99381997487316
"8358","511618",16175134.9785,-3675874.1298,16175144.9785,-3675884.1298,6.95374937024947
"8359","511619",16175134.9785,-3675884.1298,16175144.9785,-3675894.1298,8.75125405541782
"8360","511620",16175134.9785,-3675894.1298,16175144.9785,-3675904.1298,9.06094741821289
"8361","511621",16175134.9785,-3675904.1298,16175144.9785,-3675914.1298,7.31468261460126
"8362","511622",16175134.9785,-3675914.1298,16175144.9785,-3675924.1298,4.96054992675781
"8363","511623",16175134.9785,-3675924.1298,16175144.9785,-3675934.1298,3.84896290302277
"8364","511624",16175134.9785,-3675934.1298,16175144.9785,-3675944.1298,3.46939908224961
"8365","511625",16175134.9785,-3675944.1298,16175144.9785,-3675954.1298,2.30100956973383
"8366","511626",16175134.9785,-3675954.1298,16175144.9785,-3675964.1298,1.02330406945327
"8367","511627",16175134.9785,-3675964.1298,16175144.9785,-3675974.1298,0.537401377229855
"8368","511628",16175134.9785,-3675974.1298,16175144.9785,-3675984.1298,0.818096869772878
"8369","511629",16175134.9785,-3675984.1298,16175144.9785,-3675994.1298,1.5027580536018
"8370","511630",16175134.9785,-3675994.1298,16175144.9785,-3676004.1298,2.38515942014497
"8371","511631",16175134.9785,-3676004.1298,16175144.9785,-3676014.1298,2.96924215760724
"8372","511632",16175134.9785,-3676014.1298,16175144.9785,-3676024.1298,3.13847052728808
"8373","512527",16175144.9785,-3673744.1298,16175154.9785,-3673754.1298,3.88967032993541
"8374","512528",16175144.9785,-3673754.1298,16175154.9785,-3673764.1298,4.20337752652416
"8375","512529",16175144.9785,-3673764.1298,16175154.9785,-3673774.1298,4.83487703194052
"8376","512530",16175144.9785,-3673774.1298,16175154.9785,-3673784.1298,4.46806265738596
"8377","512531",16175144.9785,-3673784.1298,16175154.9785,-3673794.1298,2.7708253634387
"8378","512532",16175144.9785,-3673794.1298,16175154.9785,-3673804.1298,1.50620300893126
"8379","512533",16175144.9785,-3673804.1298,16175154.9785,-3673814.1298,1.44449867912241
"8380","512534",16175144.9785,-3673814.1298,16175154.9785,-3673824.1298,1.90232157953854
"8381","512535",16175144.9785,-3673824.1298,16175154.9785,-3673834.1298,2.54009242879933
"8382","512536",16175144.9785,-3673834.1298,16175154.9785,-3673844.1298,2.89615996212795
"8383","512537",16175144.9785,-3673844.1298,16175154.9785,-3673854.1298,3.18471847550344
"8384","512538",16175144.9785,-3673854.1298,16175154.9785,-3673864.1298,3.74323306952145
"8385","512539",16175144.9785,-3673864.1298,16175154.9785,-3673874.1298,3.56583016165372
"8386","512540",16175144.9785,-3673874.1298,16175154.9785,-3673884.1298,2.42598064027984
"8387","512541",16175144.9785,-3673884.1298,16175154.9785,-3673894.1298,1.63949344925961
"8388","512542",16175144.9785,-3673894.1298,16175154.9785,-3673904.1298,1.74896711645455
"8389","512543",16175144.9785,-3673904.1298,16175154.9785,-3673914.1298,1.83462961719618
"8390","512544",16175144.9785,-3673914.1298,16175154.9785,-3673924.1298,1.6691144452567
"8391","512545",16175144.9785,-3673924.1298,16175154.9785,-3673934.1298,1.80473187361678
"8392","512546",16175144.9785,-3673934.1298,16175154.9785,-3673944.1298,1.91712042709877
"8393","512547",16175144.9785,-3673944.1298,16175154.9785,-3673954.1298,1.17519769144222
"8394","512548",16175144.9785,-3673954.1298,16175154.9785,-3673964.1298,0.488145415358624
"8395","512549",16175144.9785,-3673964.1298,16175154.9785,-3673974.1298,0.88646897168308
"8396","512550",16175144.9785,-3673974.1298,16175154.9785,-3673984.1298,1.7942849707026
"8397","512551",16175144.9785,-3673984.1298,16175154.9785,-3673994.1298,2.16493152087122
"8398","512552",16175144.9785,-3673994.1298,16175154.9785,-3674004.1298,2.0791594533597
"8399","512553",16175144.9785,-3674004.1298,16175154.9785,-3674014.1298,2.06695567654078
"8400","512554",16175144.9785,-3674014.1298,16175154.9785,-3674024.1298,2.3516821976764
"8401","512555",16175144.9785,-3674024.1298,16175154.9785,-3674034.1298,2.39208721578327
"8402","512556",16175144.9785,-3674034.1298,16175154.9785,-3674044.1298,2.08444281109309
"8403","512557",16175144.9785,-3674044.1298,16175154.9785,-3674054.1298,1.43204326819384
"8404","512558",16175144.9785,-3674054.1298,16175154.9785,-3674064.1298,1.04373733931347
"8405","512559",16175144.9785,-3674064.1298,16175154.9785,-3674074.1298,1.3672614996821
"8406","512560",16175144.9785,-3674074.1298,16175154.9785,-3674084.1298,2.17890254428258
"8407","512561",16175144.9785,-3674084.1298,16175154.9785,-3674094.1298,2.73745713431942
"8408","512562",16175144.9785,-3674094.1298,16175154.9785,-3674104.1298,2.43189641554875
"8409","512563",16175144.9785,-3674104.1298,16175154.9785,-3674114.1298,2.11044478702219
"8410","512564",16175144.9785,-3674114.1298,16175154.9785,-3674124.1298,2.6951342304412
"8411","512565",16175144.9785,-3674124.1298,16175154.9785,-3674134.1298,3.56414824126088
"8412","512566",16175144.9785,-3674134.1298,16175154.9785,-3674144.1298,3.58498827313882
"8413","512567",16175144.9785,-3674144.1298,16175154.9785,-3674154.1298,2.51879183357045
"8414","512568",16175144.9785,-3674154.1298,16175154.9785,-3674164.1298,1.45457687706783
"8415","512569",16175144.9785,-3674164.1298,16175154.9785,-3674174.1298,0.972714148590721
"8416","512570",16175144.9785,-3674174.1298,16175154.9785,-3674184.1298,0.747888937953434
"8417","512571",16175144.9785,-3674184.1298,16175154.9785,-3674194.1298,0.475988809623428
"8418","512572",16175144.9785,-3674194.1298,16175154.9785,-3674204.1298,0.521376637851491
"8419","512573",16175144.9785,-3674204.1298,16175154.9785,-3674214.1298,1.10673728760551
"8420","512574",16175144.9785,-3674214.1298,16175154.9785,-3674224.1298,1.61885023447057
"8421","512575",16175144.9785,-3674224.1298,16175154.9785,-3674234.1298,1.52406783885247
"8422","512576",16175144.9785,-3674234.1298,16175154.9785,-3674244.1298,1.22140847564156
"8423","512577",16175144.9785,-3674244.1298,16175154.9785,-3674254.1298,0.864610089356512
"8424","512578",16175144.9785,-3674254.1298,16175154.9785,-3674264.1298,0.722651274765239
"8425","512579",16175144.9785,-3674264.1298,16175154.9785,-3674274.1298,1.36040982201293
"8426","512580",16175144.9785,-3674274.1298,16175154.9785,-3674284.1298,2.51830246580513
"8427","512581",16175144.9785,-3674284.1298,16175154.9785,-3674294.1298,2.78792827187112
"8428","512582",16175144.9785,-3674294.1298,16175154.9785,-3674304.1298,2.33582843089926
"8429","512583",16175144.9785,-3674304.1298,16175154.9785,-3674314.1298,2.30596488694013
"8430","512584",16175144.9785,-3674314.1298,16175154.9785,-3674324.1298,2.51309168503771
"8431","512585",16175144.9785,-3674324.1298,16175154.9785,-3674334.1298,2.71520604064308
"8432","512586",16175144.9785,-3674334.1298,16175154.9785,-3674344.1298,3.30495173206915
"8433","512587",16175144.9785,-3674344.1298,16175154.9785,-3674354.1298,4.27842025315925
"8434","512588",16175144.9785,-3674354.1298,16175154.9785,-3674364.1298,4.2472627954912
"8435","512589",16175144.9785,-3674364.1298,16175154.9785,-3674374.1298,2.57143419135401
"8436","512590",16175144.9785,-3674374.1298,16175154.9785,-3674384.1298,0.808458645903581
"8437","512591",16175144.9785,-3674384.1298,16175154.9785,-3674394.1298,0.141619523800265
"8438","512592",16175144.9785,-3674394.1298,16175154.9785,-3674404.1298,0.303054021407164
"8439","512593",16175144.9785,-3674404.1298,16175154.9785,-3674414.1298,0.982613542603786
"8440","512594",16175144.9785,-3674414.1298,16175154.9785,-3674424.1298,2.31832314826347
"8441","512595",16175144.9785,-3674424.1298,16175154.9785,-3674434.1298,3.65273888135864
"8442","512596",16175144.9785,-3674434.1298,16175154.9785,-3674444.1298,4.62067351291749
"8443","512597",16175144.9785,-3674444.1298,16175154.9785,-3674454.1298,5.20003064198477
"8444","512598",16175144.9785,-3674454.1298,16175154.9785,-3674464.1298,5.26316248887294
"8445","512599",16175144.9785,-3674464.1298,16175154.9785,-3674474.1298,4.4999478077806
"8446","512600",16175144.9785,-3674474.1298,16175154.9785,-3674484.1298,3.7035989225117
"8447","512601",16175144.9785,-3674484.1298,16175154.9785,-3674494.1298,3.35076550204178
"8448","512602",16175144.9785,-3674494.1298,16175154.9785,-3674504.1298,2.57332232062664
"8449","512603",16175144.9785,-3674504.1298,16175154.9785,-3674514.1298,1.59316137124752
"8450","512604",16175144.9785,-3674514.1298,16175154.9785,-3674524.1298,1.91313937532491
"8451","512605",16175144.9785,-3674524.1298,16175154.9785,-3674534.1298,3.18929738132921
"8452","512606",16175144.9785,-3674534.1298,16175154.9785,-3674544.1298,3.81050631140365
"8453","512607",16175144.9785,-3674544.1298,16175154.9785,-3674554.1298,4.01008116870091
"8454","512608",16175144.9785,-3674554.1298,16175154.9785,-3674564.1298,3.86867062578496
"8455","512609",16175144.9785,-3674564.1298,16175154.9785,-3674574.1298,3.8912334248171
"8456","512610",16175144.9785,-3674574.1298,16175154.9785,-3674584.1298,4.74795501092865
"8457","512611",16175144.9785,-3674584.1298,16175154.9785,-3674594.1298,6.17298794121578
"8458","512612",16175144.9785,-3674594.1298,16175154.9785,-3674604.1298,6.77075952825875
"8459","512613",16175144.9785,-3674604.1298,16175154.9785,-3674614.1298,6.86630398840518
"8460","512614",16175144.9785,-3674614.1298,16175154.9785,-3674624.1298,6.67020848866167
"8461","512615",16175144.9785,-3674624.1298,16175154.9785,-3674634.1298,5.95153208696555
"8462","512616",16175144.9785,-3674634.1298,16175154.9785,-3674644.1298,5.42526434701065
"8463","512617",16175144.9785,-3674644.1298,16175154.9785,-3674654.1298,5.07576764918662
"8464","512618",16175144.9785,-3674654.1298,16175154.9785,-3674664.1298,3.89702797840381
"8465","512619",16175144.9785,-3674664.1298,16175154.9785,-3674674.1298,2.556222214781
"8466","512620",16175144.9785,-3674674.1298,16175154.9785,-3674684.1298,1.7685198990119
"8467","512621",16175144.9785,-3674684.1298,16175154.9785,-3674694.1298,1.33367777837289
"8468","512622",16175144.9785,-3674694.1298,16175154.9785,-3674704.1298,1.49983686229349
"8469","512623",16175144.9785,-3674704.1298,16175154.9785,-3674714.1298,2.30809098296512
"8470","512624",16175144.9785,-3674714.1298,16175154.9785,-3674724.1298,2.74444387616782
"8471","512625",16175144.9785,-3674724.1298,16175154.9785,-3674734.1298,2.3078462878863
"8472","512626",16175144.9785,-3674734.1298,16175154.9785,-3674744.1298,2.30662380329053
"8473","512627",16175144.9785,-3674744.1298,16175154.9785,-3674754.1298,4.15802919493415
"8474","512628",16175144.9785,-3674754.1298,16175154.9785,-3674764.1298,6.24218680996944
"8475","512629",16175144.9785,-3674764.1298,16175154.9785,-3674774.1298,5.65237231352895
"8476","512630",16175144.9785,-3674774.1298,16175154.9785,-3674784.1298,2.72569692753591
"8477","512631",16175144.9785,-3674784.1298,16175154.9785,-3674794.1298,0.70672986406356
"8478","512632",16175144.9785,-3674794.1298,16175154.9785,-3674804.1298,0.716918304562569
"8479","512633",16175144.9785,-3674804.1298,16175154.9785,-3674814.1298,1.36678156761975
"8480","512634",16175144.9785,-3674814.1298,16175154.9785,-3674824.1298,1.97999193305375
"8481","512635",16175144.9785,-3674824.1298,16175154.9785,-3674834.1298,2.77402167213004
"8482","512636",16175144.9785,-3674834.1298,16175154.9785,-3674844.1298,3.58575144056546
"8483","512637",16175144.9785,-3674844.1298,16175154.9785,-3674854.1298,3.35371959828175
"8484","512638",16175144.9785,-3674854.1298,16175154.9785,-3674864.1298,2.389631672714
"8485","512639",16175144.9785,-3674864.1298,16175154.9785,-3674874.1298,2.37758946253767
"8486","512640",16175144.9785,-3674874.1298,16175154.9785,-3674884.1298,4.27514190188909
"8487","512641",16175144.9785,-3674884.1298,16175154.9785,-3674894.1298,6.34304723442632
"8488","512642",16175144.9785,-3674894.1298,16175154.9785,-3674904.1298,6.6446049007165
"8489","512643",16175144.9785,-3674904.1298,16175154.9785,-3674914.1298,4.84534376467801
"8490","512644",16175144.9785,-3674914.1298,16175154.9785,-3674924.1298,3.05235355668149
"8491","512645",16175144.9785,-3674924.1298,16175154.9785,-3674934.1298,2.64737979103537
"8492","512646",16175144.9785,-3674934.1298,16175154.9785,-3674944.1298,3.89171694884251
"8493","512647",16175144.9785,-3674944.1298,16175154.9785,-3674954.1298,5.40749858908637
"8494","512648",16175144.9785,-3674954.1298,16175154.9785,-3674964.1298,6.09963841649859
"8495","512649",16175144.9785,-3674964.1298,16175154.9785,-3674974.1298,5.94879314396208
"8496","512650",16175144.9785,-3674974.1298,16175154.9785,-3674984.1298,5.99627727125755
"8497","512651",16175144.9785,-3674984.1298,16175154.9785,-3674994.1298,6.47698259840206
"8498","512652",16175144.9785,-3674994.1298,16175154.9785,-3675004.1298,6.77297969522147
"8499","512653",16175144.9785,-3675004.1298,16175154.9785,-3675014.1298,6.24050584878889
"8500","512654",16175144.9785,-3675014.1298,16175154.9785,-3675024.1298,4.86367958392239
"8501","512655",16175144.9785,-3675024.1298,16175154.9785,-3675034.1298,3.42625821485358
"8502","512656",16175144.9785,-3675034.1298,16175154.9785,-3675044.1298,2.45061871172235
"8503","512657",16175144.9785,-3675044.1298,16175154.9785,-3675054.1298,1.87308603339542
"8504","512658",16175144.9785,-3675054.1298,16175154.9785,-3675064.1298,1.57940398368043
"8505","512659",16175144.9785,-3675064.1298,16175154.9785,-3675074.1298,1.80751151836525
"8506","512660",16175144.9785,-3675074.1298,16175154.9785,-3675084.1298,2.03557511143206
"8507","512661",16175144.9785,-3675084.1298,16175154.9785,-3675094.1298,2.57581316269805
"8508","512662",16175144.9785,-3675094.1298,16175154.9785,-3675104.1298,4.0566125683306
"8509","512663",16175144.9785,-3675104.1298,16175154.9785,-3675114.1298,5.81741440135079
"8510","512664",16175144.9785,-3675114.1298,16175154.9785,-3675124.1298,6.21618877067698
"8511","512665",16175144.9785,-3675124.1298,16175154.9785,-3675134.1298,5.05486012000114
"8512","512666",16175144.9785,-3675134.1298,16175154.9785,-3675144.1298,3.85836016474099
"8513","512667",16175144.9785,-3675144.1298,16175154.9785,-3675154.1298,3.18702702603098
"8514","512668",16175144.9785,-3675154.1298,16175154.9785,-3675164.1298,3.10033572421354
"8515","512669",16175144.9785,-3675164.1298,16175154.9785,-3675174.1298,3.16001291671014
"8516","512670",16175144.9785,-3675174.1298,16175154.9785,-3675184.1298,3.75228581574997
"8517","512671",16175144.9785,-3675184.1298,16175154.9785,-3675194.1298,5.47570017265947
"8518","512672",16175144.9785,-3675194.1298,16175154.9785,-3675204.1298,7.58115331854375
"8519","512673",16175144.9785,-3675204.1298,16175154.9785,-3675214.1298,7.75704875701851
"8520","512674",16175144.9785,-3675214.1298,16175154.9785,-3675224.1298,5.67385612387915
"8521","512675",16175144.9785,-3675224.1298,16175154.9785,-3675234.1298,3.43197868150823
"8522","512676",16175144.9785,-3675234.1298,16175154.9785,-3675244.1298,2.46110030289354
"8523","512677",16175144.9785,-3675244.1298,16175154.9785,-3675254.1298,2.40629642914081
"8524","512678",16175144.9785,-3675254.1298,16175154.9785,-3675264.1298,2.25247910900696
"8525","512679",16175144.9785,-3675264.1298,16175154.9785,-3675274.1298,1.93666177453666
"8526","512680",16175144.9785,-3675274.1298,16175154.9785,-3675284.1298,2.28893536945869
"8527","512681",16175144.9785,-3675284.1298,16175154.9785,-3675294.1298,3.90869247337867
"8528","512682",16175144.9785,-3675294.1298,16175154.9785,-3675304.1298,5.90398900895505
"8529","512683",16175144.9785,-3675304.1298,16175154.9785,-3675314.1298,6.88870547481419
"8530","512684",16175144.9785,-3675314.1298,16175154.9785,-3675324.1298,6.07899789152474
"8531","512685",16175144.9785,-3675324.1298,16175154.9785,-3675334.1298,4.58889664041585
"8532","512686",16175144.9785,-3675334.1298,16175154.9785,-3675344.1298,4.65845491918358
"8533","512687",16175144.9785,-3675344.1298,16175154.9785,-3675354.1298,6.21826593300392
"8534","512688",16175144.9785,-3675354.1298,16175154.9785,-3675364.1298,6.60135882805134
"8535","512689",16175144.9785,-3675364.1298,16175154.9785,-3675374.1298,4.66174425735866
"8536","512690",16175144.9785,-3675374.1298,16175154.9785,-3675384.1298,2.58126048247019
"8537","512691",16175144.9785,-3675384.1298,16175154.9785,-3675394.1298,1.86546335138124
"8538","512692",16175144.9785,-3675394.1298,16175154.9785,-3675404.1298,1.98353068951903
"8539","512693",16175144.9785,-3675404.1298,16175154.9785,-3675414.1298,2.29442795211986
"8540","512694",16175144.9785,-3675414.1298,16175154.9785,-3675424.1298,2.99981110366349
"8541","512695",16175144.9785,-3675424.1298,16175154.9785,-3675434.1298,3.93550136081132
"8542","512696",16175144.9785,-3675434.1298,16175154.9785,-3675444.1298,4.30931935920847
"8543","512697",16175144.9785,-3675444.1298,16175154.9785,-3675454.1298,3.83124569944433
"8544","512698",16175144.9785,-3675454.1298,16175154.9785,-3675464.1298,3.59541362379661
"8545","512699",16175144.9785,-3675464.1298,16175154.9785,-3675474.1298,4.32273875058316
"8546","512700",16175144.9785,-3675474.1298,16175154.9785,-3675484.1298,4.55362135316261
"8547","512701",16175144.9785,-3675484.1298,16175154.9785,-3675494.1298,3.27142819037309
"8548","512702",16175144.9785,-3675494.1298,16175154.9785,-3675504.1298,1.78953103746922
"8549","512703",16175144.9785,-3675504.1298,16175154.9785,-3675514.1298,0.997153911211086
"8550","512704",16175144.9785,-3675514.1298,16175154.9785,-3675524.1298,0.586586748543083
"8551","512705",16175144.9785,-3675524.1298,16175154.9785,-3675534.1298,0.32717828407126
"8552","512706",16175144.9785,-3675534.1298,16175154.9785,-3675544.1298,0.270224783144195
"8553","512707",16175144.9785,-3675544.1298,16175154.9785,-3675554.1298,0.28907369927964
"8554","512708",16175144.9785,-3675554.1298,16175154.9785,-3675564.1298,0.307533437732993
"8555","512709",16175144.9785,-3675564.1298,16175154.9785,-3675574.1298,0.309779785218693
"8556","512710",16175144.9785,-3675574.1298,16175154.9785,-3675584.1298,0.387894887825197
"8557","512711",16175144.9785,-3675584.1298,16175154.9785,-3675594.1298,0.794266805001196
"8558","512712",16175144.9785,-3675594.1298,16175154.9785,-3675604.1298,1.26890988825938
"8559","512713",16175144.9785,-3675604.1298,16175154.9785,-3675614.1298,1.41561460126307
"8560","512714",16175144.9785,-3675614.1298,16175154.9785,-3675624.1298,1.2560832455084
"8561","512715",16175144.9785,-3675624.1298,16175154.9785,-3675634.1298,1.24931342874019
"8562","512716",16175144.9785,-3675634.1298,16175154.9785,-3675644.1298,1.73576860589496
"8563","512717",16175144.9785,-3675644.1298,16175154.9785,-3675654.1298,3.18808535968556
"8564","512718",16175144.9785,-3675654.1298,16175154.9785,-3675664.1298,4.34845326021056
"8565","512719",16175144.9785,-3675664.1298,16175154.9785,-3675674.1298,3.36427623672881
"8566","512720",16175144.9785,-3675674.1298,16175154.9785,-3675684.1298,1.99570005424952
"8567","512721",16175144.9785,-3675684.1298,16175154.9785,-3675694.1298,2.0706142133495
"8568","512722",16175144.9785,-3675694.1298,16175154.9785,-3675704.1298,2.49806125683768
"8569","512723",16175144.9785,-3675704.1298,16175154.9785,-3675714.1298,1.79533326625824
"8570","512724",16175144.9785,-3675714.1298,16175154.9785,-3675724.1298,0.775740715911833
"8571","512725",16175144.9785,-3675724.1298,16175154.9785,-3675734.1298,0.27615122043344
"8572","512726",16175144.9785,-3675734.1298,16175154.9785,-3675744.1298,0.267839208090594
"8573","512727",16175144.9785,-3675744.1298,16175154.9785,-3675754.1298,0.918964246565083
"8574","512728",16175144.9785,-3675754.1298,16175154.9785,-3675764.1298,2.06185121617075
"8575","512729",16175144.9785,-3675764.1298,16175154.9785,-3675774.1298,3.08576925155613
"8576","512730",16175144.9785,-3675774.1298,16175154.9785,-3675784.1298,3.29011113420902
"8577","512731",16175144.9785,-3675784.1298,16175154.9785,-3675794.1298,3.23092862011231
"8578","512732",16175144.9785,-3675794.1298,16175154.9785,-3675804.1298,3.72419915345749
"8579","512733",16175144.9785,-3675804.1298,16175154.9785,-3675814.1298,4.46648577587827
"8580","512734",16175144.9785,-3675814.1298,16175154.9785,-3675824.1298,4.16390167965609
"8581","512735",16175144.9785,-3675824.1298,16175154.9785,-3675834.1298,3.12049208936237
"8582","512736",16175144.9785,-3675834.1298,16175154.9785,-3675844.1298,2.33655280162548
"8583","512737",16175144.9785,-3675844.1298,16175154.9785,-3675854.1298,2.5912972090566
"8584","512738",16175144.9785,-3675854.1298,16175154.9785,-3675864.1298,3.8975711627815
"8585","512739",16175144.9785,-3675864.1298,16175154.9785,-3675874.1298,5.75209407226459
"8586","512740",16175144.9785,-3675874.1298,16175154.9785,-3675884.1298,7.29256354731259
"8587","512741",16175144.9785,-3675884.1298,16175154.9785,-3675894.1298,8.57570222009837
"8588","512742",16175144.9785,-3675894.1298,16175154.9785,-3675904.1298,8.76035914536578
"8589","512743",16175144.9785,-3675904.1298,16175154.9785,-3675914.1298,6.70292461884988
"8590","512744",16175144.9785,-3675914.1298,16175154.9785,-3675924.1298,3.83678721474116
"8591","512745",16175144.9785,-3675924.1298,16175154.9785,-3675934.1298,2.70199015602521
"8592","512746",16175144.9785,-3675934.1298,16175154.9785,-3675944.1298,2.68274817705979
"8593","512747",16175144.9785,-3675944.1298,16175154.9785,-3675954.1298,1.85942593096076
"8594","512748",16175144.9785,-3675954.1298,16175154.9785,-3675964.1298,0.815031682640623
